contrast0_0,dissimiliarity0_0,homogeneity0_0,entropy0_0,asm0_0,corellation0_0,energy0_0,contrast45_0,dissimiliarity45_0,homogeneity45_0,entropy45_0,asm45_0,corellation45_0,energy45_0,contrast90_0,dissimiliarity90_0,homogeneity90_0,entropy90_0,asm90_0,corellation90_0,energy90_0,contrast135_0,dissimiliarity135_0,homogeneity135_0,entropy135_0,asm135_0,corellation135_0,energy135_0,contrast0_1,dissimiliarity0_1,homogeneity0_1,entropy0_1,asm0_1,corellation0_1,energy0_1,contrast45_1,dissimiliarity45_1,homogeneity45_1,entropy45_1,asm45_1,corellation45_1,energy45_1,contrast90_1,dissimiliarity90_1,homogeneity90_1,entropy90_1,asm90_1,corellation90_1,energy90_1,contrast135_1,dissimiliarity135_1,homogeneity135_1,entropy135_1,asm135_1,corellation135_1,energy135_1,contrast0_2,dissimiliarity0_2,homogeneity0_2,entropy0_2,asm0_2,corellation0_2,energy0_2,contrast45_2,dissimiliarity45_2,homogeneity45_2,entropy45_2,asm45_2,corellation45_2,energy45_2,contrast90_2,dissimiliarity90_2,homogeneity90_2,entropy90_2,asm90_2,corellation90_2,energy90_2,contrast135_2,dissimiliarity135_2,homogeneity135_2,entropy135_2,asm135_2,corellation135_2,energy135_2,label
2050.086834431327,27.311804730532632,0.07333689706121195,4.097880657430046,8.44462569241939e-05,-0.22054267245341366,0.009189464452523548,2564.1478667446454,30.643288525229334,0.06397763426416885,4.14206458163573,7.626854863818341e-05,-0.25010406808067254,0.008733186625635766,1361.262143508234,20.34639927073935,0.08898161571816417,4.001106543769315,0.00010517739901516787,-0.16969556213707318,0.01025560329844948,2507.4133278822064,30.25633687653374,0.0676929880492719,4.1229708728228145,7.972178616582202e-05,-0.23670616862641386,0.008928705738561554,5415.841878469244,52.46954425942677,0.02766510200561759,4.283442169535661,5.520591189037571e-05,-0.3819746700717397,0.007430068094598845,6060.600095916685,58.268909290216406,0.021560784433583623,4.308087254237986,5.214200296335685e-05,-0.4137055166479392,0.007220941972025315,4676.251942769911,49.145689592564935,0.026807711397864684,4.285296244871241,5.496732419123215e-05,-0.3842697549287491,0.007413995157216665,5812.083281541273,56.72191147020226,0.022201142404573347,4.30523308222091,5.24894303326112e-05,-0.40984491649771365,0.007244958960036365,3882.323234042535,40.629106382978165,0.055786586584774006,4.227726345186212,6.281575373471612e-05,-0.32085287965009207,0.007925639011128133,4267.401700630402,44.74857059082242,0.04310443614340668,4.289320864404249,5.449904925286821e-05,-0.3888554507150052,0.007382347137114876,1948.6017194654412,28.754041678346493,0.06505073461986856,4.167660173673079,7.199283152601024e-05,-0.26895296721214557,0.008484858957343383,4060.5680901897313,43.574660295654866,0.04358829187855382,4.282324839918749,5.5387638328608535e-05,-0.38024486975209737,0.007442287170528193,celana_panjang
523.3268743807282,16.873499944951735,0.06346716785571808,4.047713073772198,9.373232329654488e-05,-0.1944450343856311,0.00968154550144474,620.86811369508,18.258294573643486,0.05955778995154987,4.076224443187496,8.78098939032864e-05,-0.2103178042014284,0.00937069335232385,299.4487534626044,11.148199445983364,0.10007299936905609,3.8416794825769323,0.0001501101127216694,-0.11315268288405153,0.012251943222267617,618.7989739294316,18.16134436184703,0.06015264076480721,4.071356969600838,8.882216395217299e-05,-0.2074237225438381,0.009424551127357366,4933.568450815377,53.40840347185669,0.02142640566158383,4.3146931566560776,5.1270462872731296e-05,-0.4237178516861299,0.007160339578031987,5379.916185158641,56.25391157566729,0.02041719714389312,4.3174920485999575,5.09162374827848e-05,-0.4279271158906544,0.007135561469343866,2552.347589554738,32.402828925346164,0.040826458790145126,4.197954123308638,6.69224882424786e-05,-0.2953483646097532,0.008180616617497645,5248.175085699596,55.50216674212536,0.02020602943368252,4.320545146996681,5.0572592480288493e-05,-0.4320913519839821,0.007111440956675974,2760.152075957513,36.83488896041187,0.049105071532081275,4.241573617745526,6.0794333714313366e-05,-0.33509622382206383,0.007797072124478096,3046.275369672347,39.05269643374928,0.039967363194620006,4.276739726198135,5.599233699921737e-05,-0.3746000492324613,0.007482802750254571,1382.3545511092814,22.945054945055354,0.06804697687709753,4.1053085123219315,8.284135442131138e-05,-0.22577996235397313,0.009101722607359081,3109.519126483863,39.39396160046937,0.03936591164456784,4.275108071212786,5.622852449497152e-05,-0.37244050764355285,0.00749856816298762,celana_panjang
1055.7997383910736,17.909614126880196,0.08713935464232557,3.972091757928083,0.0001115302537683163,-0.1584975268541478,0.01056078850125862,1230.493287435483,20.53298909925394,0.07365119399699034,4.029902829053516,9.7661360958949e-05,-0.18517369921018173,0.009882376280983688,619.9364601262256,15.128370625358638,0.09008599770100727,3.9353243736706527,0.0001215212460365337,-0.14359529693757003,0.01102366754018524,1276.346941045592,20.95517241379258,0.0711206463377166,4.0423609563087055,9.486501501483747e-05,-0.19167833771742243,0.009739867299652366,3980.99570892194,43.6559985696411,0.029550028898112913,4.172547608667707,7.100408933043477e-05,-0.27372332715321157,0.008426392426800142,4976.6125115149125,52.25492002344689,0.023475980934398077,4.204476141611928,6.601911986931163e-05,-0.30060460245182297,0.008125215066034353,4323.341707185312,47.28534125697835,0.03000528388769367,4.182032189952221,6.963089569012859e-05,-0.2806363411114172,0.008344512909099523,5216.199550262435,53.867743816107115,0.02233563279085645,4.203587133148733,6.611034876388428e-05,-0.30006531072206305,0.008130827065181272,2818.0916733386885,33.81385108086289,0.05605203278870786,4.137092261257871,7.723352420928356e-05,-0.24620983093128967,0.008788260590656355,3323.7952924394012,38.93366619115498,0.04454605559659257,4.18972462128992,6.844270259932306e-05,-0.2869060971216616,0.008273010491914238,1998.1420727522361,28.833218943033284,0.06851860934965531,4.083551507040766,8.742182478985812e-05,-0.2114488243004219,0.009349963892436062,3506.5604989967956,40.32495856233072,0.042583501272944496,4.200372455952628,6.679585504054035e-05,-0.29607407354147935,0.008172873120301107,celana_panjang
1018.6780718743189,22.600459077540467,0.050991186702055206,4.237338777016944,6.064528008408382e-05,-0.33619671226061915,0.007787507950819943,1236.1838382490444,24.795609235287262,0.04799815740085586,4.269072118881517,5.637852413309879e-05,-0.37108189136689385,0.007508563386767058,724.8416778364616,19.71087282188723,0.05717296306464445,4.179411086994752,6.886798495290995e-05,-0.2846300678281451,0.008298673686373622,1198.6001838235366,25.017331932772706,0.046843701916422516,4.273548146908949,5.575098835490858e-05,-0.3768328055562948,0.0074666584463807225,5446.518676278055,56.32685826624302,0.020557132608750285,4.459174502461435,3.6740243146321406e-05,-0.7103238450696512,0.006061373041343142,5942.924454545639,59.889090909090214,0.0182169031620287,4.470483577612171,3.578615702480231e-05,-0.7433387997199051,0.005982153209739978,4983.379572514682,53.06981303495536,0.022241249419298705,4.449922714874759,3.753141888733103e-05,-0.6850914859412505,0.0061262891612566765,6179.997122690308,61.28975407993833,0.018063862449430975,4.473977024096222,3.5490576595027794e-05,-0.7541987596486452,0.005957396796842375,2453.3650091121667,34.030590991929124,0.04651089238764187,4.320502224837168,5.060103240762207e-05,-0.4317436477783419,0.0071134402652740444,2696.828772478564,36.81201831788273,0.038638729010712976,4.377421845985046,4.430567568385132e-05,-0.5253158199505759,0.006656250872965301,1482.3475783475337,26.676563202879365,0.054623920429376076,4.247800271219502,5.969289516101118e-05,-0.34340263374877456,0.007726117728912185,2688.6937468678707,36.812684447904935,0.03856313651657541,4.379327184564986,4.4117417118187075e-05,-0.5287427050607876,0.006642094332225874,celana_panjang
890.2695286568089,19.537065722505123,0.07287912379260296,4.0576924428566885,9.196864988578417e-05,-0.19891561396068186,0.009590028669706058,922.9928075604155,21.174291210170132,0.05336701218296945,4.165914626566823,7.136819456246026e-05,-0.2719470813588673,0.008447969848576655,348.502086938819,14.296650717703658,0.06766576056119002,4.059235039956413,9.047445081826953e-05,-0.20286717827526762,0.00951180586525343,817.9595155416097,20.299822139409077,0.054655227349316514,4.157652784672933,7.266584345041597e-05,-0.265799895591097,0.008524426282772111,4259.01627433884,46.83900029061431,0.0288557885652902,4.26773877281641,5.7086996719152236e-05,-0.3647966269020606,0.007555593737036966,5000.263952724813,54.47984241628534,0.02031949827343141,4.30099698305012,5.275855572401211e-05,-0.4069035735668778,0.007263508499617255,3730.213461538542,45.11181318681386,0.025861078799532686,4.279086868500732,5.5456862848691834e-05,-0.3795900555748075,0.007446936474060447,4964.571278550749,54.213179312155575,0.020578610901446543,4.30287990292754,5.255115955972358e-05,-0.40916650937065413,0.007249217858481257,2240.399560721179,31.694884231719666,0.05655665516199577,4.176577481767871,7.052803454195887e-05,-0.2760810090698278,0.00839809707862197,2543.61072455002,36.07162305249094,0.041979149171504505,4.255100910538927,5.882292913489076e-05,-0.35026030669145813,0.007669610755109464,1253.128452392104,25.139125550041708,0.06111813369841268,4.151041865553823,7.458554947184113e-05,-0.2571990945943454,0.008636292576785547,2366.585473668147,34.85313619388948,0.043254941384602306,4.249886947310648,5.951418361646146e-05,-0.3447893576883169,0.00771454364278675,celana_panjang
391.72903156074074,14.119649805449708,0.07776128713846518,4.048260766669068,9.335918581958435e-05,-0.1953740274836246,0.00966225573143168,505.91227210352054,16.010880219564644,0.07038469217049072,4.091363818298402,8.455930067565353e-05,-0.2201829208372441,0.009195613121247193,316.2502986857793,11.309139784946789,0.10536982978045306,3.909839498434894,0.0001285004581989919,-0.13474535635915244,0.01133580425902776,578.2772570300973,16.451899358656867,0.07107216641437306,4.091781405466643,8.458090080898932e-05,-0.220114313861388,0.009196787526576294,3840.1254401700367,46.1451066374274,0.026348371008794204,4.310509770151977,5.176959055000308e-05,-0.41792533827880085,0.007195108793479296,4540.634904458669,51.20929936305794,0.022353710639558634,4.327643416752189,4.9756582417114586e-05,-0.4423120315447415,0.007053834589577118,2759.113704700137,35.29522076277847,0.03724475304037017,4.230160373231137,6.224054283721564e-05,-0.3247811721901744,0.007889267572925615,4307.880622164619,49.42047958522394,0.023886525057604906,4.320912769260566,5.0540794481282134e-05,-0.43248077543718433,0.007109204912033562,1886.3740298756443,30.29775515313332,0.054141855271837125,4.212362251040144,6.490599227095125e-05,-0.30734438349806703,0.008056425526928878,2285.62785709006,33.858495450847066,0.04447987198691313,4.264235902763382,5.75936005028763e-05,-0.36043125133518666,0.00758904476880169,1241.957878005161,22.800516590502532,0.06658463751667071,4.126965259262654,7.886553949574725e-05,-0.239892605086177,0.008880627201709757,2281.4441058420994,33.544893711906695,0.04419444438226615,4.260392626298432,5.8087913716357934e-05,-0.35627132671546535,0.007621542738603382,celana_panjang
1504.0812447198161,22.082089552239207,0.08791753826419983,3.985322485241687,0.00010948006998795627,-0.16194631311130972,0.010463272432081479,2007.819509412435,27.360638904734436,0.0646794784037562,4.08407975068084,8.730856304033965e-05,-0.21178122039904368,0.009343905127961202,1125.431542699743,19.862947658402874,0.08458280367637737,3.9870292125477174,0.0001088932146407872,-0.1629613143698367,0.010435191164554065,1916.4122472558722,27.152166377816684,0.06812993119816124,4.08383442076412,8.74126982696704e-05,-0.211475569794688,0.009349475828605068,4439.535408766157,45.570156098421265,0.033657908060097656,4.2110232749584915,6.527424231109138e-05,-0.30508149124744605,0.008079247632737306,5874.862263390952,57.29544905356418,0.02263115040183279,4.25589431479082,5.8881262500403204e-05,-0.34979192741586196,0.007673412702338067,4618.697051170935,47.717172593235325,0.03462311236785225,4.2208556475880235,6.382159290332902e-05,-0.3142073326844517,0.00798884177483376,5735.700520207989,56.77038815526347,0.021676287209630957,4.257719248140047,5.863249661608689e-05,-0.3517981266334204,0.007657185946291685,2850.5978917203724,33.01791014225676,0.06910187839964715,4.142626011392564,7.638853603835834e-05,-0.24961315590791272,0.008740053548941125,3671.336738227202,40.16118421052646,0.05359755068930701,4.2268008733239775,6.29642682779648e-05,-0.3198540149568403,0.007935002727029449,2265.5466833256983,29.067128577919366,0.0775829364121642,4.095434378596334,8.514339543730834e-05,-0.2183426344373823,0.009227317889685406,3566.1294280284096,39.71919820286724,0.052319800871675405,4.229994108080783,6.250491014026056e-05,-0.3229638479183671,0.007906004688859004,celana_panjang
2266.055365381736,27.78746837326989,0.06774555764272669,3.9519460234289454,0.00011801981620939136,-0.1484880940386947,0.010863692567879089,2908.6037997504486,32.35196227985089,0.05969074743714694,3.9861137949225967,0.0001091665664875268,-0.16248695774618654,0.010448280551723657,1415.360968172248,19.672384219553688,0.09204898788027954,3.8402197931687567,0.00015250076740740354,-0.11118164607153651,0.01234912010660693,2923.3667829728433,32.6013956734128,0.06073015497772397,3.9876021704952804,0.0001088781094030806,-0.16298760776078447,0.010434467375150521,5403.909457126389,52.92403606368731,0.026943833207671502,4.171202416257764,7.152616768517956e-05,-0.2711835780520254,0.008457314448758517,6053.203767602339,57.73347011097703,0.022595257563003696,4.180592680772155,6.998007500763009e-05,-0.2788455863008245,0.008365409434548323,3914.0267310789004,41.340526033278735,0.03677716652702338,4.1201018157289955,8.044326775999625e-05,-0.23408623291011235,0.008969017101109589,6014.8683127571685,57.53049008604582,0.02209824732290981,4.17999626833767,7.008029750892481e-05,-0.2783358118906475,0.008371397583971556,3749.5207726340636,39.788173087299164,0.06087358648193407,4.127507984490366,7.9130350749669e-05,-0.23889801125008692,0.008895524197576499,4270.307068931927,44.73999218902533,0.04424742702838729,4.176830081539966,7.064443703921341e-05,-0.2755007771854625,0.008405024511517704,1962.9064823267913,26.75283683318019,0.07984048593147754,4.031233785131082,9.866816855499766e-05,-0.18293852748152634,0.009933185216988438,4324.807666049035,44.855456939432564,0.04551290620877351,4.176090088904571,7.076404401585894e-05,-0.2749071069995226,0.008412136709294431,celana_panjang
1160.1861467972435,23.199173479472158,0.057852935697341144,4.145921949714529,7.500857895236719e-05,-0.25537812083735617,0.00866074932972703,1824.949750288097,29.315943142528,0.047789949785738604,4.224771723679639,6.275450664288288e-05,-0.32126662865297934,0.007921774210546706,1419.076971837353,25.005433306165767,0.05598122391341178,4.155697315042537,7.36175346561454e-05,-0.26146533663947125,0.008580066121898211,1748.8017825855914,29.067646834768553,0.047359507178529346,4.229776134202628,6.205673228960438e-05,-0.3260568309262706,0.007877609554274976,5857.4268686096375,56.33200284324015,0.024028909532737695,4.408878096022374,4.135580292693286e-05,-0.5846948291385164,0.006430847761137941,6741.036670851684,62.840604729022694,0.018667299965295328,4.426668088495647,3.968978767356751e-05,-0.6245667361135893,0.006299983148673297,5401.645687645791,52.90408778213572,0.026201994273330996,4.394926085063641,4.271867090784852e-05,-0.5556756998603981,0.006535952180658035,6747.431156774742,63.059716282466574,0.018904162414588692,4.430590136677829,3.934395183649652e-05,-0.6335348116883369,0.0062724757342293895,2560.8563072423144,32.433156314938785,0.057649750483311515,4.255895314182639,5.8788145336295584e-05,-0.35054019559874766,0.007667342781974442,2930.890560699595,36.055041152263165,0.047724531185145386,4.330377732212038,4.9498747861938724e-05,-0.4456427401643738,0.007035534653595185,1505.3910352754278,24.94403677835785,0.0667274548254452,4.186038300450921,6.89470703712909e-05,-0.28421079406021926,0.008303437262440832,2747.6630455867867,35.399870675718475,0.047842690069003165,4.329110374960002,4.9651659635487647e-05,-0.44366139866477444,0.007046393377855628,celana_panjang
1079.75363519233,22.08770476716353,0.06611619723986249,4.155057721254611,7.384181628730067e-05,-0.26046433216827686,0.008593126106796098,1550.971213732303,27.40688136108168,0.05357287421830169,4.245458431198777,6.005703494396199e-05,-0.3406113065873283,0.007749647407718753,956.5871373128655,21.27333210127537,0.06615074547038209,4.150441352539794,7.458010491573954e-05,-0.2572227005255083,0.008635977357296598,1496.3311258278002,27.045734320217594,0.0550894366780035,4.234038076886141,6.165273210107436e-05,-0.32889614598638156,0.00785192537541426,5696.257344430163,55.20878575759277,0.023683443667893475,4.419552664367014,4.03926926787492e-05,-0.6070998478975053,0.0063555245793521405,6599.063672541399,61.82112770685752,0.020143079909627687,4.447029458273142,3.7915636205631985e-05,-0.6734736287931099,0.006157567393511173,5767.490815937117,55.70600098108664,0.023306661630691117,4.422538169803769,4.011290029416485e-05,-0.6139342067099107,0.006333474583051933,6560.938295889839,61.423853400972234,0.020225912233931033,4.44772799592524,3.785654650051478e-05,-0.6752346600925382,0.006152767385535942,2489.585378323086,33.20150452819666,0.05512522082006146,4.284761319384892,5.5045887023803576e-05,-0.3835109833177111,0.007419291544602057,3042.4204264056266,38.09874977350889,0.044710582776211,4.365487640513678,4.570023645605788e-05,-0.5012504453298813,0.006760195001333754,1803.648385811052,28.44631327222363,0.060147222411321054,4.2418948413453945,6.072360307991866e-05,-0.3356175405589618,0.007792535086858362,2875.1475632326196,37.04602097470723,0.04571574299224677,4.354931099124644,4.6817658881116146e-05,-0.4835023925193124,0.006842343084142752,celana_panjang
